id,user,text,rating,likes,app_version,date,emotion,vader_sentiment,text_length,readability,contains_bug_keywords,contains_request_keywords,topic,merged_topic,merged_topic_label,pain_point
56cb49e9-63fd-45fe-89f7-8faa0b31a4b5,A Google user,Coin Master is like a cup of coffee! You have to have it to get up in the morning in order to start your day!,5,0,3.5.2160,2025-07-18 14:52:48,neutral,0.4738,109,96.01150000000003,False,False,48,1,App Loading & Facebook Issues,False
6b47ad14-e0d5-4a42-a5c5-27f0c130087d,A Google user,ffun,4,0,,2025-07-18 14:44:54,neutral,0.0,4,121.22000000000003,False,False,2,4,Fun and Quick Experience,False
daca3d5d-b420-4e86-a745-7b98e8c61ad6,A Google user,I love it,5,0,3.5.2160,2025-07-18 14:22:01,joy,0.6369,9,119.19000000000003,False,False,44,2,User Appreciation,False
31cb64b7-bc76-4ec2-ba2c-38417ec41e8b,A Google user,so much fun,4,0,3.5.2155,2025-07-18 14:14:27,joy,0.5542,11,119.19000000000003,False,False,50,2,User Appreciation,False
39a4d7b5-e385-43b5-b2a6-ad717ef074f0,A Google user,it's actually a fun game so far.,5,0,3.5.2160,2025-07-18 14:01:00,joy,0.5106,32,78.87285714285717,False,False,55,3,Mixed Feelings,False
73e6c627-5c60-449c-9f32-e9788e4d4334,A Google user,so far so good we'll see if I get paid through branded surveys for pleading this offer,5,0,3.5.2155,2025-07-18 13:58:46,neutral,0.6213,86,85.07411764705884,False,False,-1,6,User Experience,False
0a3185eb-0b7a-4df5-b71f-443730c11270,A Google user,love this game so much,5,0,3.5.2155,2025-07-18 13:49:58,joy,0.6369,22,117.16000000000003,False,False,20,7,Enjoyment of the game,False
501ecfdd-0a2e-46b7-807e-844b43f2a2a5,A Google user,Not at all as the description states!!!,1,0,3.5.2150,2025-07-18 13:42:19,surprise,0.0,39,90.95857142857145,False,False,34,6,User Experience,False
8ade7460-541c-42e4-9bc2-ec46ad6c65a7,A Google user,not bad easy to win,5,0,3.5.2160,2025-07-18 13:31:25,sadness,0.6421,19,100.24000000000002,False,False,25,4,Fun and Quick Experience,False
967f57c0-5eb3-463d-8ddb-3e0ab98a95c6,A Google user,addiction is unreal,4,0,,2025-07-18 13:13:56,neutral,0.0,19,34.59000000000003,False,True,22,9,Addiction Concerns,False
5961b2ee-5b00-4356-aa52-2e30f6e99599,A Google user,Just getting started,5,0,3.5.2155,2025-07-18 12:51:26,neutral,0.0,20,62.79000000000002,False,False,76,2,User Appreciation,False
8db52b1e-5ba8-4194-8024-9e85ee2eecec,A Google user,good game,5,0,3.5.2150,2025-07-18 12:44:31,joy,0.4404,9,120.20500000000001,False,False,12,5,Positive Game Experience,False
7f4fd597-0345-4d6d-a2b0-c451be3a7fe3,A Google user,khubsurat,5,0,3.5.2155,2025-07-18 12:42:35,neutral,0.0,9,36.62000000000003,False,False,18,0,Casual Affirmations,False
553e53c9-9927-4ca4-8a6e-d947044fac87,A Google user,I love this game,5,0,3.5.2155,2025-07-18 12:32:48,joy,0.6369,16,118.17500000000001,False,False,23,3,Mixed Feelings,False
6cb5bb92-57cf-45b2-b7f4-58b302d179d9,A Google user,love me some x coinmaster,5,0,3.5.2160,2025-07-18 12:13:19,neutral,0.6369,25,83.32000000000004,False,False,48,1,App Loading & Facebook Issues,False
0c39d955-5c15-4319-b541-2a2f5ba9ff5c,A Google user,spins are very less and can improve the energy retaining time.. but I enjoy the game,4,0,3.5.2160,2025-07-18 12:13:18,joy,0.7696,84,77.1025,False,False,1,1,App Loading & Facebook Issues,False
192e1d5f-c86e-4b4a-be50-206d7aba69e8,A Google user,very glitch and can't able to enter the game,1,1,3.5.2155,2025-07-18 12:03:12,sadness,0.0,44,84.90000000000003,True,False,7,1,App Loading & Facebook Issues,False
a86f7cc9-04d6-4def-9ce3-ee5a84958110,A Google user,Most aesthetic game....!!!! I love it....!!!,5,0,,2025-07-18 11:59:10,joy,0.7482,44,90.99000000000004,False,False,-1,6,User Experience,False
16d9a2ef-4164-488a-a237-c803cabf67e7,A Google user,fun so far,5,0,3.5.2160,2025-07-18 11:48:41,joy,0.5106,10,119.19000000000003,False,False,65,6,User Experience,False
74741733-d852-487c-b191-58a215576778,A Google user,app is not opening always show network issue Infact my network speed is 2mbs always slove this issue I have already done all the things we which we have to do but there is no results... pls as soon as possible slove this things ..,1,1,3.5.2155,2025-07-18 11:35:27,neutral,-0.4824,230,72.9868181818182,False,False,7,1,App Loading & Facebook Issues,False
1cc0a5c4-0363-49e9-b655-ea6a19e7185f,A Google user,it's alright but wen u get on a roll u run out of spins,3,0,3.5.2155,2025-07-18 11:33:34,sadness,0.128,55,101.98214285714286,False,False,1,1,App Loading & Facebook Issues,False
acc7571d-ff27-4ff1-87b5-56db53588380,A Google user,"Coin Master is my ALL TIME ABSOLUTE FAVORITE GAME, for at least 4 years now!! thanks Coin Master keep the fun coming!!!",5,0,3.5.1640,2025-07-18 11:29:08,joy,0.9022,119,84.15181818181821,False,False,13,1,App Loading & Facebook Issues,False
6b5bb034-bd60-4ca0-b97e-29169ccd2977,A Google user,game is fun but always trying to get you to spend alot of money,1,0,3.5.2155,2025-07-18 11:27:42,joy,0.2846,63,83.85357142857143,False,False,9,1,App Loading & Facebook Issues,False
c1fea016-ec52-472b-b1bb-a6a3ebb77ed5,A Google user,Best game,5,0,3.5.2160,2025-07-18 11:11:52,neutral,0.6369,9,120.20500000000001,False,False,38,3,Mixed Feelings,False
8ea65684-5289-4808-b88a-89eb42e2af4b,A Google user,"fantastic game!! I play it a lot. 10 10, would recommend",5,0,3.5.2150,2025-07-18 11:07:06,joy,0.8436,56,85.88886363636365,False,False,32,7,Enjoyment of the game,False
3d549eaa-ea29-4b35-96e0-dd80296b1aed,A Google user,good,5,0,3.5.2126,2025-07-18 10:54:00,neutral,0.4404,4,121.22000000000003,False,False,0,3,Mixed Feelings,False
60b189fe-365b-412e-91ca-3e2fa4bbe5cd,A Google user,I love this game very much. however when I win chests for events or whatever. I never win new cards. even when I buy chests 3000 cards will be obtained and not a single new card.,4,0,3.5.2160,2025-07-18 10:52:01,joy,0.7121,178,89.60000000000004,False,False,33,1,App Loading & Facebook Issues,False
e254c97d-fcc6-4ad9-b39a-088c884d6d7d,A Google user,"The game is fun to play, it is addictive and entertaining, please allow us to claim spin gifts even when the spin bar is full please!",5,0,,2025-07-18 10:47:07,joy,0.9245,133,73.06807692307696,False,True,1,1,App Loading & Facebook Issues,False
a0bee237-516e-4b77-8472-fe363d6bf460,A Google user,best game ever.. so addictive,5,0,3.5.2155,2025-07-18 10:31:36,joy,0.6369,29,66.40000000000003,False,True,6,9,Addiction Concerns,False
5bf4c74b-8ac6-47db-830d-c67fa6a33e20,A Google user,"There's not a better made game on the internet period. the graphics, game play, and with more than enough side games has me addicted. Trust me, even with an almost unbeatable wilderness quest there are more than enough side games to keep the coins flowing. Thank you Coin Master for this Supreme mobile game.",5,1,3.5.2155,2025-07-18 10:31:26,neutral,0.8763,308,75.63250000000004,False,True,-1,6,User Experience,False
4ee3dd96-65b3-4d2d-909b-b5ed529de2c9,A Google user,fantastic little game to go to highly recommend,5,0,3.5.2160,2025-07-18 10:28:07,joy,0.7501,47,50.66500000000002,False,False,-1,6,User Experience,False
6fc311cf-1755-4da9-9973-73df3fe184d0,A Google user,Good game .,1,0,3.5.2160,2025-07-18 10:25:28,joy,0.4404,11,120.20500000000001,False,False,12,5,Positive Game Experience,False
cf2c25a0-6e6c-4855-a2f1-1ef97546544a,A Google user,"enjoy this game , it's really fun",4,0,3.5.2160,2025-07-18 10:16:11,joy,0.7778,33,87.94500000000002,False,False,73,7,Enjoyment of the game,False
b1aecf7b-a363-43c0-8461-6bb9d075f205,A Google user,"Very enjoyable game!!! Love it !!! It's a great game! Even after playing for years, I get excited on this game.",5,0,3.5.2155,2025-07-18 10:12:19,joy,0.9526,111,77.39833333333334,False,False,32,7,Enjoyment of the game,False
93f7200a-8fb2-472b-99d3-2a3f8258284f,A Google user,I love love love playing this game. it's my favorite!! more spins please!!!,5,0,3.5.2155,2025-07-18 10:10:46,joy,0.9688,75,98.31358974358974,False,True,1,1,App Loading & Facebook Issues,False
369bce46-1a5b-4b19-a687-4c8359aab7f6,A Google user,best game ever,5,0,3.5.2155,2025-07-18 10:07:40,neutral,0.6369,14,90.99000000000004,False,False,36,7,Enjoyment of the game,False
3f0d9a2a-7291-4f3e-9c81-a204d176d231,A Google user,absolutely amazing game just few issues 1 never getting my spins when link comes through just says sorry U already claimed 2 pre much forcing U to battle even after U say let me rest 3 example ONLY. 4000 pineapple get 3000 spins shouldn't it b other way around,5,0,3.5.2160,2025-07-18 09:57:38,surprise,0.2944,260,57.65729591836735,False,False,1,1,App Loading & Facebook Issues,False
eec86cd8-1be4-42ac-b8cc-988512aea3fa,A Google user,I really enjoyed playing coin master everyday. I love it,5,0,3.5.2155,2025-07-18 09:48:31,joy,0.8712,56,66.40000000000003,False,False,13,1,App Loading & Facebook Issues,False
ac938d5d-6c77-42c5-8270-814fd3bcce4c,A Google user,Love this game,5,0,3.5.2155,2025-07-18 09:48:00,joy,0.6369,14,119.19000000000003,False,False,17,7,Enjoyment of the game,False
87653a13-e361-456b-841f-5c292bc1a53b,A Google user,Good,5,0,3.5.2160,2025-07-18 09:44:24,neutral,0.4404,4,121.22000000000003,False,False,0,3,Mixed Feelings,False
3df0eb04-c654-4ccc-b995-580c53996d42,A Google user,i faced issues in latest upgrade it was stuck i lost raid 2 to 3 times it did not go to raid screen after successful raid spin and game stuck for me at least 5 times now,2,1,3.5.2155,2025-07-18 09:40:10,sadness,-0.128,169,70.96108108108109,False,False,-1,6,User Experience,False
7b092676-5358-4f33-b55c-3f258daa4299,A Google user,the new and exciting games,5,0,3.5.2150,2025-07-18 09:37:35,joy,0.4939,26,83.32000000000004,False,False,85,6,User Experience,False
fa565a4b-67dc-4567-9709-f327da972570,A Google user,alot of fun,5,0,3.5.2155,2025-07-18 09:36:28,joy,0.5106,11,90.99000000000004,False,False,45,4,Fun and Quick Experience,False
b595b0e1-eef3-4ead-8a9e-1b799e0a723c,A Google user,the best free time filler,5,0,3.5.2155,2025-07-18 09:30:19,joy,0.8176,25,100.24000000000002,False,False,5,6,User Experience,False
f9cccf07-29f3-45f9-82e2-1ee97ddbc102,A Google user,good,5,0,3.5.2160,2025-07-18 09:15:08,neutral,0.4404,4,121.22000000000003,False,False,0,3,Mixed Feelings,False
c85042e8-431e-4ac5-80e1-d642f9e0b7dc,A Google user,This is my favorite game! I'm addicted to it... it's so much fun!,5,0,3.5.2160,2025-07-18 09:09:26,joy,0.7999,65,91.80589743589745,False,True,6,9,Addiction Concerns,False
fdf8d50c-2d6a-481a-b99b-7d0d6df2184f,A Google user,good,3,0,,2025-07-18 08:50:33,neutral,0.4404,4,121.22000000000003,False,False,0,3,Mixed Feelings,False
44b94875-e337-421d-b542-928d85664586,A Google user,fun,5,0,3.5.2155,2025-07-18 08:50:07,joy,0.5106,3,121.22000000000003,False,False,2,4,Fun and Quick Experience,False
a5c639ef-fbcc-4798-84bb-6da886cf9233,A Google user,its so satisfying cant wait to spin and spin again!,5,0,3.5.2150,2025-07-18 08:46:59,joy,0.5551,51,78.24500000000002,False,False,1,1,App Loading & Facebook Issues,False
053ef26b-4f7c-4177-aa66-9be46f6dc776,A Google user,luv it,5,0,,2025-07-18 08:42:42,neutral,0.0,6,120.20500000000001,False,False,79,0,Casual Affirmations,False
4ce040da-4b66-4031-9274-76bcebe7576c,A Google user,Please send more hats to complete pet outfit sets.,4,0,3.5.2155,2025-07-18 08:24:12,neutral,0.3182,50,94.30000000000001,False,True,-1,6,User Experience,False
410c180a-a3ae-4fb7-b299-071b51a60006,A Google user,I just love to play Coin Master all the time,5,0,3.5.2160,2025-07-18 08:17:22,joy,0.765,44,103.625,False,False,13,1,App Loading & Facebook Issues,False
9b0ea7c0-a8ad-44c3-9b13-0ff4c07bf4cd,A Google user,this gAme no withdrawal?,3,0,,2025-07-18 08:14:49,surprise,-0.0191,24,75.87500000000001,False,False,-1,6,User Experience,False
96e8708e-3cd1-4221-aa32-1d0fbe36876e,A Google user,The game is fantastic and wonderful,5,0,,2025-07-18 07:59:07,joy,0.8074,35,59.745000000000005,False,False,98,3,Mixed Feelings,False
95934746-594c-42cf-87bd-c08dfcec194b,A Google user,"I love the game. it's addictive. However, what gets frustrating is all the pop ups you get after running out of spins. You have to click off up to 5 or 6 things to continue the game",4,1,3.5.2160,2025-07-18 07:47:48,joy,0.3182,181,86.85180180180181,False,True,-1,6,User Experience,False
e853a36a-ccb5-40ea-a1b2-b76f5c8c7b6c,A Google user,great fun and so many activities to play in one game,5,0,3.5.2160,2025-07-18 07:38:45,joy,0.8689,52,80.30636363636367,False,False,-1,6,User Experience,False
e8dd201e-c2b6-4f8a-9adb-f00899ee2b94,A Google user,nice,5,0,,2025-07-18 07:36:25,neutral,0.4215,4,121.22000000000003,False,False,8,8,Positive Feedback,False
cb6c5a95-8939-49c4-816a-d751cab2d5c3,A Google user,Lots of fun so far It's actually gotten better. Easier to get farther with extra bonuses without spending a lot of your own money Enjoying the game,5,0,3.5.1881,2025-07-18 07:36:05,joy,0.9432,147,58.3991666666667,False,False,40,6,User Experience,False
0e529eac-563d-4311-aa49-28ad949f21b1,A Google user,play for fun,4,0,3.5.2155,2025-07-18 07:25:01,joy,0.6908,12,119.19000000000003,False,False,52,6,User Experience,False
3265533b-7779-474c-8406-24003aa45ec7,A Google user,This is my favorite game app that I play every day.. keep up the good work,5,0,3.5.2160,2025-07-18 07:23:40,joy,0.8074,74,92.965,False,False,29,2,User Appreciation,False
124bc58a-7749-4d67-b696-104e0f14fc40,A Google user,so many glitches. loose so many rewards just poof gone or don't add to my game...happens so often l quit getting mad. just b disgusted with playing. no way to contact cm to get help...cm has went down hill with the glitches...happens over n over n over...disappointed in playing...,3,0,3.5.2150,2025-07-18 07:22:59,sadness,-0.2748,281,81.48751275510207,True,True,-1,6,User Experience,False
47605f0f-2c59-4912-b3c0-2ba59fc9de74,A Google user,I love the game,5,0,3.5.2155,2025-07-18 07:06:31,joy,0.6369,15,118.17500000000001,False,False,23,3,Mixed Feelings,False
568a8dda-fe8f-49cc-9964-c2d3ec909ffc,A Google user,best game,5,0,3.5.2160,2025-07-18 06:52:36,neutral,0.6369,9,120.20500000000001,False,False,38,3,Mixed Feelings,False
07c0a07a-1633-401d-ba86-ca5d9c8ff9aa,A Google user,seriously addictive! Love it!,5,0,3.5.2155,2025-07-18 06:50:26,joy,0.6229,29,12.425000000000011,False,True,35,9,Addiction Concerns,False
7ae8bb53-9457-4346-8528-d3bfa1672b81,A Google user,it's enjoyable,5,0,3.5.2155,2025-07-18 06:45:52,joy,0.4404,14,-6.694999999999993,False,False,34,6,User Experience,False
257dd991-ec55-4a0f-a2c3-41ac468b199a,A Google user,received very good service from the call center very quick to answers and very friendly tgank you for your help,5,0,3.5.2160,2025-07-18 06:19:13,joy,0.855,111,68.09500000000004,False,False,37,1,App Loading & Facebook Issues,False
7d0b6933-5c0f-430b-aeb0-053b15aba3e8,A Google user,I love you this geme,5,0,,2025-07-18 06:17:00,joy,0.6369,20,117.16000000000003,False,False,-1,6,User Experience,False
effa1bd9-cfa2-4caa-a1c0-484f6a38fe84,A Google user,its ok but the food for fox takes forever to fill up again and also doest last long,5,0,,2025-07-18 06:02:04,neutral,0.1531,83,80.46500000000002,False,False,41,2,User Appreciation,False
f13b5193-be40-4dfc-a4cd-68a32e4d8c8f,A Google user,I love playing coinmaster multiple times a day I'm still trying to get the hats to finish the clothes sets,5,0,3.5.2155,2025-07-18 05:59:55,joy,0.7184,106,72.32500000000003,False,False,13,1,App Loading & Facebook Issues,False
dd2a1165-43ce-4939-b686-d6c4d2effb00,A Google user,awesome,5,0,3.5.2160,2025-07-18 05:47:42,joy,0.6249,7,36.62000000000003,False,False,10,8,Positive Feedback,False
c20412bd-4522-4c88-86f9-7f3ebae1309a,A Google user,nice game I love it but some of the quest and task are unbelievable and I think you should have a choice to be apart of the task,5,0,3.5.2160,2025-07-18 05:46:30,surprise,0.6908,128,78.70785714285716,False,False,-1,6,User Experience,False
013cbd3d-f944-402b-ba66-8bb90aa2700a,A Google user,Fun game,4,0,3.5.2155,2025-07-18 05:41:20,joy,0.5106,8,120.20500000000001,False,False,15,6,User Experience,False
f479c409-6671-45f9-922f-8f3a527b1af0,A Google user,"good game,it'a kinda addictive",5,0,,2025-07-18 05:39:59,joy,0.4404,30,33.57500000000002,False,True,6,9,Addiction Concerns,False
828df789-26f7-4b0c-97e3-df33fa00fa3a,A Google user,it gets addicting I only got this to earn points in my fetch app and I'm glad I did!,5,0,3.5.2160,2025-07-18 05:20:04,joy,0.5093,84,89.5921052631579,False,True,-1,6,User Experience,False
0dd05c53-90a0-4be3-97c8-18c104797d1b,A Google user,luv the game,5,0,3.5.2150,2025-07-18 05:18:40,neutral,0.0,12,119.19000000000003,False,False,49,7,Enjoyment of the game,False
311524a4-ea82-42e6-a63c-f02f8bb0dc69,A Google user,fun game,5,0,3.5.2160,2025-07-18 05:18:29,joy,0.5106,8,120.20500000000001,False,False,15,6,User Experience,False
c6790500-2db6-4a28-baf0-c946d38eacbb,A Google user,I love this game,5,0,3.5.2155,2025-07-18 05:17:18,joy,0.6369,16,118.17500000000001,False,False,23,3,Mixed Feelings,False
70d10a38-83cf-44d8-9f51-ce694d58ddb6,A Google user,good,5,0,,2025-07-18 04:59:56,neutral,0.4404,4,121.22000000000003,False,False,0,3,Mixed Feelings,False
e84784b2-bdb7-4968-bcb9-2438f3934de4,A Google user,This game is so good for my mental stability. I really enjoy playing in my leisure time ....I'm enjoying all the little games that help me win more,5,0,3.5.2160,2025-07-18 04:59:21,joy,0.9581,147,79.5259523809524,False,False,26,1,App Loading & Facebook Issues,False
c5d9d00e-9820-46d7-a43b-52f047953ad7,A Google user,"Awesome!!!!.I play all day.love this game.kathryn,but the prizes get so hard to get any more.please try to help us a bit.please try to stop running so many ads.love that beautiful golden lady",5,0,3.5.2155,2025-07-18 04:52:24,surprise,0.8827,191,82.4529166666667,False,True,-1,6,User Experience,False
5db4f029-065b-4923-9e2b-08f811fe179d,A Google user,nice,5,0,3.5.2155,2025-07-18 04:42:18,neutral,0.4215,4,121.22000000000003,False,False,8,8,Positive Feedback,False
d9bfc0ec-e522-4b81-9ac6-2df738afa22d,A Google user,Nice,5,0,3.5.2155,2025-07-18 04:37:26,neutral,0.4215,4,121.22000000000003,False,False,8,8,Positive Feedback,False
72db3c2a-6aa7-44cf-aabf-15d5061aeb6d,A Google user,fun all the time,5,0,,2025-07-18 04:34:23,joy,0.5106,16,118.17500000000001,False,False,-1,6,User Experience,False
6e2ce072-381a-45e1-9f78-68b27a6892b3,A Google user,super igra,5,0,3.5.2155,2025-07-18 04:19:25,neutral,0.5994,10,77.90500000000002,False,False,42,0,Casual Affirmations,False
4dca289f-a051-41a5-bb13-4286ec792525,A Google user,"Support service is totally awful. I am trying to get my lost rewards for more than a week, they barely talk to me. The game is great but has many errors lately and it's getting annoying. I am thinking to delete it.",2,1,3.5.2160,2025-07-18 04:03:05,disgust,-0.6119,214,79.34892857142859,True,False,37,1,App Loading & Facebook Issues,False
628b0e69-1d23-4b27-84d7-e81e9237eccf,A Google user,don't show again add last warning,1,0,,2025-07-18 04:02:27,neutral,-0.34,33,87.94500000000002,False,True,-1,6,User Experience,False
6d6af6da-fced-42bd-85bf-784fe21b2103,A Google user,"Decent game. It is set up to entice customer to buy up in the store, but when you have 3,000 spins, and do not hit on any more bonus items than you would with 500 spins, it makes you question wht anyone would spend the money. Relatively fun gaming experience, over all.",3,0,3.5.2155,2025-07-18 04:01:51,joy,0.8919,269,64.93346153846157,False,False,1,1,App Loading & Facebook Issues,False
adf69c96-2abd-4697-976d-381c0486bfab,A Google user,love it so addicted,5,0,3.5.2155,2025-07-18 03:54:38,neutral,0.6369,19,75.87500000000001,False,True,35,9,Addiction Concerns,False
449a98b5-3761-445e-9b36-9d8c96e74df0,A Google user,good,5,0,3.5.2150,2025-07-18 03:46:19,neutral,0.4404,4,121.22000000000003,False,False,0,3,Mixed Feelings,False
346e3c9d-cd76-4496-8333-cb3736b9923f,A Google user,I love this game. hours of fun,5,0,3.5.2155,2025-07-18 03:34:38,joy,0.8176,30,106.59678571428573,False,False,20,7,Enjoyment of the game,False
dd33344e-63e9-4bb1-8e45-abc1aad922cf,A Google user,bussin,5,0,,2025-07-18 03:29:37,neutral,0.0,6,121.22000000000003,False,False,-1,6,User Experience,False
3e680856-d544-48b5-9109-6d905164a12e,A Google user,"fun game for casual and serious players, can be done as ftp",5,0,3.5.2155,2025-07-18 03:29:09,joy,0.5859,59,60.70500000000001,False,False,93,6,User Experience,False
158d07d3-c3aa-4f5c-aaa5-b06367b130ff,A Google user,"It's an exciting fun game. Yes, it's a wonderful game. I can't Stop Playing This Game. My day and night mare, but I playing it. I would love the opportunity to stay in it longer without the need to purchase anything to keep going on. Thanks for this game",5,1,3.5.2155,2025-07-18 02:57:47,joy,0.9724,254,86.32134353741499,False,False,6,9,Addiction Concerns,False
b7ea03ba-1c3b-4b51-aa30-7cc62d803efb,A Google user,good,5,0,3.5.2160,2025-07-18 02:29:56,neutral,0.4404,4,121.22000000000003,False,False,0,3,Mixed Feelings,False
cb8565ec-611b-432e-84f2-6076af5e0a10,A Google user,A great game,5,0,3.5.2160,2025-07-18 02:14:55,joy,0.6249,12,119.19000000000003,False,False,4,5,Positive Game Experience,False
8302d2ec-3959-4869-9552-9698819a2ec2,A Google user,nice game,4,1,3.5.2160,2025-07-18 02:14:02,joy,0.4215,9,120.20500000000001,False,False,14,3,Mixed Feelings,False
40a5f3ad-9ef2-4008-a04d-0e17d1295528,A Google user,it's very interesting game I like it,5,0,3.5.2155,2025-07-18 02:07:44,joy,0.6697,36,78.87285714285717,False,False,69,3,Mixed Feelings,False
2603645c-80db-4d99-b62e-c6181bf324cf,A Google user,awsome game,5,0,3.5.2160,2025-07-18 01:31:32,surprise,0.0,11,77.90500000000002,False,False,58,5,Positive Game Experience,False
0ea1d1c7-bff1-4cb4-ba65-0ac354d117e9,A Google user,Coin Master is The 1 outstanding game there is try it.,5,0,3.5.2160,2025-07-18 01:17:11,neutral,0.6124,54,87.99727272727276,False,False,13,1,App Loading & Facebook Issues,False
3fb2a746-6de6-4888-b98c-f8ba544e850d,A Google user,This game is soo much fun!,5,0,3.5.2160,2025-07-18 01:11:33,joy,0.5562,26,116.14500000000001,False,False,73,7,Enjoyment of the game,False
cc6a2616-246f-48db-aa1d-dad6b9f3389b,A Google user,this is a great game I have enjoyed it from the start,5,0,,2025-07-18 01:11:28,joy,0.8126,53,103.00500000000001,False,False,-1,6,User Experience,False
95b7265e-a910-499e-9c84-b05176462f63,A Google user,This game is so much Fun...,5,0,3.5.2150,2025-07-18 01:08:04,joy,0.5542,27,116.14500000000001,False,False,73,7,Enjoyment of the game,False
ebb1ac89-597a-4b36-9eb1-e685643bce05,A Google user,Sensational game. Keeps me on my toes. Never gets old!! The more I play the more I get addicted!! sometimes I feel like I can't get enough!!,5,0,3.5.2120,2025-07-18 01:04:15,sadness,0.7466,140,90.31708333333336,False,True,6,9,Addiction Concerns,False
352e1a04-dc51-42bc-aac6-290cc5027378,A Google user,absolutely love this game super fun can't get enough.,5,0,3.5.2105,2025-07-18 01:03:44,joy,0.9134,53,66.10000000000002,False,False,-1,6,User Experience,False
003faa45-d239-427c-9fef-13aa64bc5ca5,A Google user,i need more spins s'il vous pla t,4,0,3.5.2150,2025-07-18 01:03:25,joy,0.0,33,114.11500000000001,False,False,1,1,App Loading & Facebook Issues,False
f7fef9c3-5956-4ecb-b0b7-66fee7e52421,A Google user,I am still playing coin master and loving it2025,5,0,3.5.2155,2025-07-18 00:55:37,joy,0.6908,48,84.90000000000003,False,False,13,1,App Loading & Facebook Issues,False
f883d82b-437e-470b-b7e3-1413f0cf275b,A Google user,yea it's ok,5,0,3.5.2160,2025-07-18 00:45:37,neutral,0.296,11,90.99000000000004,False,False,68,0,Casual Affirmations,False
0bf6cbfa-a937-40fd-93d0-a0d88b82b87e,A Google user,improve you game this game is soo annoying it keeps on begging to buy spins after each and every round when spins are over i better suggest to delete the game and never play game like this which keeps on advertising to buy spins more than 50 times so annoying .. monopoly go is way million times better than this game at least its not annoying and does not keep asking to buy dice with real money . main problem 100 of ads just for buying spins all the time same ads every min,5,0,3.5.2150,2025-07-18 00:43:02,sadness,-0.2684,476,63.52137681159422,False,False,-1,6,User Experience,False
c5dd6edd-584a-4296-9849-1e2326928ae6,A Google user,fun cool little game,5,0,3.5.2155,2025-07-18 00:31:34,joy,0.6808,20,97.025,False,False,-1,6,User Experience,False
94b4ffa8-8cb3-44e4-8d96-141aa9526d26,A Google user,So why are you not able to purchase anymore??,3,0,3.5.2160,2025-07-18 00:25:27,surprise,0.0,45,75.50000000000003,False,False,37,1,App Loading & Facebook Issues,False
7609ba35-1b29-433e-b715-3986199a6f79,A Google user,not my type of game I thought it was boring,1,0,,2025-07-17 22:35:13,sadness,-0.3182,43,103.625,False,False,70,3,Mixed Feelings,False
9ac7d502-ae74-4198-835e-aebd1a50666e,A Google user,"this is a very good game, we need some players",5,0,3.5.2160,2025-07-17 22:35:13,joy,0.4927,46,95.165,False,False,47,3,Mixed Feelings,False
0761239d-4159-42e4-a556-70de0394863f,A Google user,cool game but ehh idk,5,0,3.5.2150,2025-07-17 22:22:23,joy,0.0129,21,117.16000000000003,False,False,62,3,Mixed Feelings,False
4eb791aa-7934-494f-a43f-04050b71692f,A Google user,"TOO MANY POPUPS. 15 things to exit just to start playing. Happens Every single time you run out of energy. Have 29 energy and bet 25? Okay, you have 4 energy left, here's 15 pop ups to exit. Can't bet 4, so I'll bet 3. Now I have 1 Energy. Here's 15 more pop ups! Bet 1, and then another 15! They are the same ones too! Your seasonal sale, whatever the gimmick is, the buy it now and save, invite a friend, join Facebook, watch a video to get more bets, etc... Calm down",1,1,3.5.2160,2025-07-17 21:47:24,neutral,0.9672,470,84.97224880382775,False,False,39,0,Casual Affirmations,False
b734b3af-6238-47f8-a7ff-4ec4934034d2,A Google user,amazing,5,0,3.5.2155,2025-07-17 21:40:32,joy,0.5859,7,-47.97999999999996,False,False,28,8,Positive Feedback,False
1ee84f73-10da-485a-9779-10de3adf8a1a,A Google user,awesome games and get paid for it join me yall be addicited too!!! Playing again this time through Fetch app for points.,5,0,3.5.2155,2025-07-17 21:39:26,joy,0.8392,120,91.84272727272729,False,True,40,6,User Experience,False
7b7fb0a1-11f9-484d-94e5-e71b209c2798,A Google user,this is so fun I recommend kids playing this for fun 5 stars!!!,5,0,3.5.2155,2025-07-17 21:15:02,joy,0.9183,63,89.51692307692309,False,False,-1,6,User Experience,False
c30fda07-49e3-42df-bb46-45611bf58bb7,A Google user,nice,5,0,3.5.2160,2025-07-17 20:52:11,neutral,0.4215,4,121.22000000000003,False,False,8,8,Positive Feedback,False
16e4ddee-dea7-4c00-85be-ab125281fb14,A Google user,good way to spend my free time,4,0,3.5.2155,2025-07-17 20:43:03,joy,0.7351,30,115.13000000000002,False,False,5,6,User Experience,False
ea886544-694a-4355-83e9-5d35c4af74d3,A Google user,time pass very good game,5,0,3.5.2160,2025-07-17 20:11:12,joy,0.4927,24,100.24000000000002,False,False,5,6,User Experience,False
2eb627bf-6fe9-4f36-8076-6974bfb8addb,A Google user,superb quality,5,0,3.5.2155,2025-07-17 19:51:27,neutral,0.6249,14,-6.694999999999993,False,False,87,5,Positive Game Experience,False
31b22e3a-dce2-4e52-8630-10bfecb02954,A Google user,I love this damn game. time well spent.,5,0,3.5.2160,2025-07-17 19:46:22,joy,0.4897,39,118.17500000000001,False,False,20,7,Enjoyment of the game,False
