id,user,text,rating,likes,app_version,date,emotion,vader_sentiment,readability,text_length,contains_bug_keywords,contains_request_keywords,topic,merged_topic,merged_topic_label,pain_point
79c02b15-0585-4a18-acd5-71cd53cb7d8a,A Google user,Fun,5,0,1.69.0,2022-11-08 20:46:04,joy,0.5106,121.22000000000003,3,False,False,58,5,Enjoyable Experience,False
232c4f45-139c-4a76-b5aa-369fd56c8047,A Google user,I loved the game but i will still give it 1 star cuz i cant purchase anything. REGION problem only few countries can? Thats not good at all,1,0,,2022-11-08 20:21:38,sadness,-0.638,91.61166666666668,139,False,False,55,7,Other,False
cb9a5599-3949-4e67-a42b-47364cffbfd1,A Google user,Nice,5,0,1.69.0,2022-11-08 17:41:42,neutral,0.4215,121.22000000000003,4,False,False,17,4,Positive Feedback,False
fc9ef848-5881-4a0d-8443-9e525c611f38,A Google user,The is good the pvp is so for game is good,4,0,1.69.0,2022-11-08 15:53:50,joy,0.7003,111.07000000000002,42,False,False,26,7,Other,False
a2cfd3f0-3bed-4c24-9866-481ff77de1a5,A Google user,So..I had some more time of playing and I love this game too bad you guys are shutting down the game. Graphics are awesome for a mobile game,5,0,1.69.0,2022-11-08 15:28:36,sadness,0.7823,92.91785714285714,140,False,False,0,7,Other,False
0b30c2f9-01ae-4f86-86ea-0ae83a658824,A Google user,Definitely recommend it,5,0,1.69.0,2022-11-08 14:57:59,neutral,0.6369,-21.809999999999945,23,False,False,48,1,Game Enjoyment,False
b9e1464d-a00e-44f8-bb8c-aebbac150407,A Google user,The game is insane The graphics are awesome and realistic for a phone But please don't shut it down !!! I always wanted to play this game and today I played but there's a notification saying that the game is going to shutdown... Please don't do it 🙏 We really love this game so much !!!,5,1,,2022-11-08 12:48:43,sadness,0.9691,77.16748427672958,286,False,True,0,7,Other,False
16c17fa9-79ab-4f35-9e44-38d1d4682a51,A Google user,i love the game but i can no longer play it .. it will not load :(,1,0,,2022-11-08 12:40:49,sadness,0.0913,108.9825,66,False,False,65,0,Gameplay Access Issues,True
3de20c4d-9c9b-4d17-8d76-eb7a08593e43,A Google user,🤯🍑🍑😙😇😇🙂🙂🙃🙂🙃🙂😀😃😄😁😆🤣😂😘😗😚😚😙😋😛🤑🤑🤑😞😞😞😤😤😤😤😵😵😵😵🙊💀🤜💀💀💀💀☠️☠️☠️☠️☠️☠️☠️Ih,5,0,1.69.0,2022-11-08 10:03:48,neutral,0.9936,121.22000000000003,63,False,False,7,3,Game Enthusiasm,False
9e550ada-6a2f-4b6f-a520-fcb1714680c4,A Google user,Great Graphics .,5,0,1.69.0,2022-11-08 07:48:43,neutral,0.6249,77.90500000000002,16,False,False,59,8,Impressive Graphics,False
5c57d1d6-28bb-4800-9f0a-56088fd6f626,A Google user,It's sad to learn that darkness rises is terminating it's service. I loved this game. May I know why the service is gonna be terminating?,5,0,,2022-11-08 04:47:31,sadness,-0.0516,76.55266666666668,137,False,False,6,2,Game Nostalgia,False
524f6f36-5156-40f5-be83-6e53de2dd7cd,A Google user,Nice,5,0,1.69.0,2022-11-08 03:52:43,neutral,0.4215,121.22000000000003,4,False,False,17,4,Positive Feedback,False
31719353-21a2-4260-b75f-72517af13952,A Google user,من یک ایرانی هستم مدتی هست که بازی مهناز کار افتاده لطفا به من کمک کنید تا مشکل من حل شود,5,0,1.69.0,2022-11-08 00:40:35,neutral,0.0,100.92000000000002,89,False,False,47,3,Game Enthusiasm,False
2cc0eb83-759a-4cca-a19d-ae22a4702a8e,A Google user,I can't even open this app,1,0,1.69.0,2022-11-08 00:17:03,anger,0.0,87.94500000000002,26,False,False,97,0,Gameplay Access Issues,True
28c74561-dcec-472d-926a-dd6b7bc87ac9,A Google user,"This is a nice game good graphics,it is hard to get a good game this one",5,0,,2022-11-07 23:59:56,joy,0.802,95.42,72,False,False,-1,7,Other,False
8939d8aa-affc-41af-9ce6-b4081bdd0306,A Google user,Beautiful Graphics a really good game to show your hero side,5,0,1.69.0,2022-11-07 21:16:57,joy,0.8932,72.61545454545457,60,False,False,4,8,Impressive Graphics,False
b9a19f4d-9c6e-4cde-940b-7f50bbaf482a,A Google user,I love this game it's a good game,4,0,1.69.0,2022-11-07 21:13:15,joy,0.7964,114.11500000000001,33,False,False,30,2,Game Nostalgia,False
38403683-2e18-4973-bdb5-ad1c15410b04,A Google user,PERFECT LIKE GOW,5,0,,2022-11-07 19:32:39,surprise,0.7351,90.99000000000004,16,False,False,-1,7,Other,False
6f06b7c3-e705-4711-8912-d401a9f86a76,A Google user,Great 👍,5,0,1.69.0,2022-11-07 19:25:01,joy,0.6249,121.22000000000003,7,False,False,38,4,Positive Feedback,False
808d41fd-59e1-460f-a09b-84a63358e1cc,A Google user,Was fun while it lasted. Game will be removed soon.,4,0,,2022-11-07 16:24:07,joy,0.5106,100.24000000000002,51,False,False,-1,7,Other,False
a789d065-c518-4cd1-a295-278dcc16463d,A Google user,Still exploring but I'm happy about now,4,0,1.69.0,2022-11-07 14:25:56,joy,0.7227,66.7871428571429,39,False,False,-1,7,Other,False
6a333d36-5efe-4359-8e30-a1eaf6baa7e1,A Google user,cool,5,0,1.69.0,2022-11-07 13:11:37,neutral,0.3182,121.22000000000003,4,False,False,72,4,Positive Feedback,False
ca41ade8-fb76-4fc7-b7d2-e7a6968099ae,A Google user,Love this you're awesome developers,5,0,1.69.0,2022-11-07 11:09:49,joy,0.8519,49.48000000000002,35,False,False,-1,7,Other,False
a00e1753-cf6f-4389-97d9-f66aa18db311,A Google user,Good game,5,0,1.69.0,2022-11-07 07:02:12,joy,0.4404,120.20500000000001,9,False,False,2,6,Positive Game Feedback,False
120171d3-d5e8-43bd-8722-9858834e0f6f,A Google user,Op game,5,0,1.69.0,2022-11-07 03:50:51,neutral,0.0,120.20500000000001,7,False,False,-1,7,Other,False
8553c33a-7bee-4058-a279-1a35c21142fc,A Google user,Amazing!,5,0,1.69.0,2022-11-07 02:56:30,surprise,0.6239,-47.97999999999996,8,False,False,19,4,Positive Feedback,False
23ae5791-6fd9-4396-82de-b026c8a1710b,A Google user,The games ending it's services soon waste of time downloading.,1,0,1.69.0,2022-11-06 23:03:28,sadness,-0.4215,69.78500000000001,62,False,False,80,7,Other,False
8d8f00ec-babe-4e71-a063-2953ee67db64,A Google user,Please please please continue this game I love this this game best part of my life love from India. Please continue this game 🥲,5,0,1.69.0,2022-11-06 22:41:30,neutral,0.9674,88.49293478260873,127,False,True,5,0,Gameplay Access Issues,True
a310295b-1331-4f6c-842c-647e8460f6c8,A Google user,Whyyyyy is it going away? It's the best rpg in my eyes..-1 star for ending the game 🤧😢,4,1,1.69.0,2022-11-06 19:37:51,surprise,0.2732,96.57745098039217,86,False,False,0,7,Other,False
150d0daa-5406-4f1c-b3e5-417a34d126b4,A Google user,"It was a good game. I wish i could have played it in its golden age. It could have been perfect in pc but phone simply ruin everything, it was a big game for phone thats probably why it didnt success and is now closing. Even tho i hated the terrible rng for customes and i didnt like like 90% of them, it was a good enjoyable game. I hope it comes back takin in account is a game for phone and more freely customization and no autoplay with reasonable dificult scalation. Good luck, thank for the run",3,0,,2022-11-06 16:43:52,joy,0.6718,76.30564625850343,500,False,False,-1,7,Other,False
76b259f1-4124-4eb1-96e7-00fe390a2899,A Google user,Ey,4,0,,2022-11-06 14:07:30,neutral,0.0,121.22000000000003,2,False,False,31,2,Game Nostalgia,False
96d550b9-f708-45c3-8278-ccd96e5c8e2e,A Google user,Great experience with game,5,0,,2022-11-06 12:45:30,joy,0.6249,54.72500000000002,26,False,False,71,2,Game Nostalgia,False
5a79cfdd-a32a-4efb-b81d-f3f0944c8476,A Google user,Good game,5,0,1.69.0,2022-11-06 12:01:07,joy,0.4404,120.20500000000001,9,False,False,2,6,Positive Game Feedback,False
fa99ba66-e5ac-4ce9-b487-3891def65df6,A Google user,Very interesting,5,0,1.69.0,2022-11-06 10:57:38,surprise,0.4576,-6.694999999999993,16,False,False,104,5,Enjoyable Experience,False
ac8fdeb2-c322-4a0b-bb04-365a314710e9,A Google user,It's a good game but need some improvement bcz sometimes the game is laggy and not work well,3,0,1.69.0,2022-11-06 08:44:10,sadness,0.576,85.16499999999999,92,False,False,34,7,Other,False
234937c9-ad34-4a5a-a05f-c4c69ec2e30c,A Google user,The game doesn't start. It says server connection error. I've tried for almost an hour but in vain. My internet connection is good and my phone is 4 gb ram. What's the issue here? Please help!,2,0,,2022-11-06 06:39:57,sadness,0.7263,86.72700000000003,192,True,True,-1,7,Other,False
cd173d2e-11cd-4bf7-be7d-b87538d0c395,A Google user,Please don't remove this game from playstore.dont shutdown the servers....this is my favourite game in this world 🌎.......,5,1,1.69.0,2022-11-06 06:04:19,neutral,0.3182,81.64803921568628,122,False,True,-1,7,Other,False
fc578f82-1033-4522-97c2-fd99b9b63026,A Google user,Great game. Don't go,5,0,1.69.0,2022-11-06 04:59:31,neutral,0.6249,118.17500000000001,20,False,False,10,6,Positive Game Feedback,False
7c76d7d4-65a8-464d-893a-8c9ce001c4c9,A Google user,Pretty much like this game. Can you please keep this game continuously??,5,0,1.69.0,2022-11-06 02:24:30,neutral,0.8105,80.89500000000001,72,False,True,-1,7,Other,False
7f355f37-8ad3-473f-974a-d848d890aa69,A Google user,Best game pig game,3,0,1.69.0,2022-11-06 01:20:54,neutral,0.6369,118.17500000000001,18,False,False,27,2,Game Nostalgia,False
1c816f54-fc63-4458-8b57-a8cf14ed42c3,A Google user,Good game,5,0,1.69.0,2022-11-06 01:16:21,joy,0.4404,120.20500000000001,9,False,False,2,6,Positive Game Feedback,False
88256171-62a5-4b8f-9bf7-44ca9576170b,A Google user,😁😁😁😁,5,0,1.69.0,2022-11-05 17:57:38,neutral,0.9001,0.0,4,False,False,7,3,Game Enthusiasm,False
70927a04-cfb4-4aa4-8628-14252a47d8dc,A Google user,Good game,3,0,1.69.0,2022-11-05 16:38:29,joy,0.4404,120.20500000000001,9,False,False,2,6,Positive Game Feedback,False
0da653a0-7104-4ca1-84c9-0ec7c299599f,A Google user,I love it,5,0,1.69.0,2022-11-05 14:24:03,joy,0.6369,119.19000000000003,9,False,False,74,4,Positive Feedback,False
c982e957-48a2-4095-905e-4d19e9fdd6e7,A Google user,"I did give 5 stars cause of the fact that I love this game. Its creative, I love that you get to style your character. And I love the gameplay. I was very upset to hear that its gonna be gone at the end of the month.",5,0,1.38.1,2022-11-05 12:06:43,sadness,0.9275,95.90875,216,False,False,25,7,Other,False
160c3ac1-ff47-46a3-9a46-9745193252cd,A Google user,Super,5,0,1.69.0,2022-11-05 11:49:53,neutral,0.5994,36.62000000000003,5,False,False,56,4,Positive Feedback,False
95c5de34-c917-477c-9f68-52f762d71dba,A Google user,Waste of time,1,0,,2022-11-05 11:44:11,disgust,-0.4215,119.19000000000003,13,False,False,-1,7,Other,False
5cdce60d-9f35-4348-b37e-8c1c05a3454d,A Google user,This is the best game in the world,5,0,,2022-11-05 11:34:27,joy,0.6369,114.11500000000001,34,False,False,-1,7,Other,False
11ff0a69-5bf6-4182-9599-78f620a84325,A Google user,"Good game, the animation,story,characters in this game are amazing",4,0,,2022-11-05 10:35:14,joy,0.7717,28.50000000000003,66,False,False,-1,7,Other,False
b7c22512-6d44-4029-94de-f9ccb6bd8e13,A Google user,Hello! Dear developers About app is closing on 30 November I have a query about the games servers will be off or game will be shut downed and if we can play it after it shuts down Thank you! #DR lover,5,0,,2022-11-05 10:17:26,sadness,0.8975,53.79560975609759,200,False,False,0,7,Other,False
57739f9a-3541-466c-9a26-ef26ddef8d44,A Google user,Wow this game is lit..nice game its realy cool to play.,5,0,1.69.0,2022-11-05 08:14:00,surprise,0.8176,101.27068181818181,55,False,False,-1,7,Other,False
bb56c1c4-6271-416e-8eb2-80e0d2d731b8,A Google user,This is hands down one of the best role playing games I've ever played. The graphics are exceptional and the story line is just marvelous. The fact that you can use different classes of warriors to participate in quests separately is awesome. I just love how vast this game is. Developers did a stupendous job.👏,4,2,1.69.0,2022-11-05 08:12:08,joy,0.9666,71.07727272727276,311,False,False,49,7,Other,False
42a5ae71-f8a6-4b63-b37e-f28f3499ac0b,A Google user,"This game is really compatible with my device, yes it needs you to connect on the internet but it shows no lag at all, it may be one of the best games I ever played",5,0,1.69.0,2022-11-05 06:14:25,joy,0.9232,64.9557142857143,164,False,False,9,0,Gameplay Access Issues,True
b46203fd-2494-4218-86cd-f3fda06305ee,A Google user,Nice graphic,5,0,1.69.0,2022-11-04 21:32:24,neutral,0.4215,77.90500000000002,12,False,False,59,8,Impressive Graphics,False
76a69d0c-eda0-49a3-9a7b-53ea799f434d,A Google user,Sad the games coming to an end,5,1,,2022-11-04 19:20:22,sadness,-0.4767,103.04428571428575,30,False,False,0,7,Other,False
8f0e389c-13b4-40c2-a8e2-43f1ce07b8d6,A Google user,Rip to one of the best f2p games I'll sad I won't be able to play it anymore,5,0,1.64.1,2022-11-04 16:36:00,sadness,0.5423,89.865,76,False,False,-1,7,Other,False
9ed12bc3-00af-4825-85a3-240bd517b561,A Google user,Loved the game and always used to come back even if it wasnt played for some time...haven't grinded as much in any other games and its just sooo sad that you guys are shutting the game down......,5,1,1.69.0,2022-11-04 15:40:55,sadness,-0.0608,85.16560810810812,195,False,False,0,7,Other,False
bf755cd9-89b1-4d82-aad3-04674f12cbd5,A Google user,Love,5,0,1.69.0,2022-11-04 15:14:54,neutral,0.6369,121.22000000000003,4,False,False,-1,7,Other,False
e49e76f0-8251-4ca5-bebb-6533542c98b1,A Google user,Great game. Just make the missions little longer,4,0,1.69.0,2022-11-04 11:30:21,joy,0.6249,82.39000000000001,48,False,False,-1,7,Other,False
78f51445-e6c6-40af-a6d2-d7733a196956,A Google user,Really bad,1,0,1.69.0,2022-11-04 10:13:52,disgust,-0.5849,77.90500000000002,10,False,False,84,5,Enjoyable Experience,False
90751337-155c-452d-9912-433ed20f1b41,A Google user,"Nice game, good graphics",5,0,1.69.0,2022-11-04 09:36:47,joy,0.6908,97.025,24,False,False,4,8,Impressive Graphics,False
fe280418-67ef-4a6d-8d9d-ba7c5d7c58c9,A Google user,The game is cool. I enjoy it but it has to b an offline after spending more than 5gb both the download and data file just to get the game on my phone. Please do something about it,4,0,1.69.0,2022-11-04 07:45:40,joy,0.6059,91.56780701754388,179,False,True,-1,7,Other,False
b3ed6227-d7ec-476b-ac86-0d76a4ff07ce,A Google user,Good grapic!!,5,0,1.69.0,2022-11-04 06:27:54,neutral,0.5399,120.20500000000001,13,False,False,38,4,Positive Feedback,False
abec47b6-66ca-4da3-a6ab-f3a40a7d3175,A Google user,5/5 great game its not like other games in this game u can easily get good costume for free in other game u need to pay but not in this game.,5,0,1.69.0,2022-11-04 04:18:55,joy,0.6803,77.12483870967742,141,False,False,-1,7,Other,False
d593c2b3-90d7-47d7-9304-d23f306715de,A Google user,Best like god of war,5,0,1.69.0,2022-11-04 04:05:18,neutral,0.5994,117.16000000000003,20,False,False,54,2,Game Nostalgia,False
c1e6070d-d58a-4f13-9a34-c64ee846f336,A Google user,I would like to play it,4,0,,2022-11-04 04:01:27,joy,0.5994,116.14500000000001,23,False,True,70,0,Gameplay Access Issues,True
a67d7540-cb49-43db-8f41-4079d8fd4fe6,A Google user,Best RPG action game I love,5,0,,2022-11-04 02:41:18,joy,0.8555,102.045,27,False,False,23,7,Other,False
af0be747-a2b3-4b72-ac19-e7dec77a5cbb,A Google user,Super,5,0,1.69.0,2022-11-04 00:22:52,neutral,0.5994,36.62000000000003,5,False,False,56,4,Positive Feedback,False
968f9f79-14e7-48d6-aad4-fb1885e582a2,A Google user,0 star rating not user friendly experience uninstalled unhappy to play it's,1,0,1.69.0,2022-11-03 23:50:40,sadness,-0.4639,46.60500000000002,75,False,False,42,7,Other,False
fd68e1f7-2048-49fd-9d5b-4167de32c081,A Google user,Best Game with altimate graphics.,5,0,1.69.0,2022-11-03 21:39:35,neutral,0.6369,66.40000000000003,33,False,False,4,8,Impressive Graphics,False
cd5e8570-6b14-4a56-ab5c-ef9b9c79a491,A Google user,Best game for ever,5,0,1.69.0,2022-11-03 21:32:14,neutral,0.6369,97.025,18,False,False,35,2,Game Nostalgia,False
c250006e-052c-4d21-b247-a57d4de2f996,A Google user,Thats game like this is a best game you should try it one time vary good graphics and best gameplay,5,0,1.69.0,2022-11-03 20:22:52,neutral,0.93,89.24500000000003,99,False,False,-1,7,Other,False
f4fb0312-16c4-4791-9215-3da24dc602ae,A Google user,why I'm having problem with that unauthorized... what's that💔,5,0,1.69.0,2022-11-03 19:10:19,neutral,-0.1531,66.10000000000002,61,False,False,21,0,Gameplay Access Issues,True
8dc20169-ec58-4fbe-9118-82812ed6fd02,A Google user,contact me I'm am not unaurtheried,2,0,1.69.0,2022-11-03 13:44:53,neutral,0.0,73.84500000000001,34,False,False,41,1,Game Enjoyment,False
c982ee71-a3be-49ee-bdb0-c837c5a0a700,A Google user,I love this game graphic and detail a great this is my favorite mobile game ever 10-10,5,0,1.69.0,2022-11-03 12:20:59,joy,0.9062,75.12117647058825,86,False,False,-1,7,Other,False
90825ea6-8ca2-49ae-a387-b011adb63917,A Google user,Nice and best game,5,0,,2022-11-03 11:18:09,joy,0.7906,118.17500000000001,18,False,False,27,2,Game Nostalgia,False
2a9298e7-b8fd-40f8-b982-fe17882057de,A Google user,Very nice game,5,0,,2022-11-03 07:49:55,joy,0.4754,90.99000000000004,14,False,False,50,6,Positive Game Feedback,False
4696d574-21ae-47ab-9482-df60e703c0b9,A Google user,I will miss this game,4,0,,2022-11-03 05:18:24,sadness,-0.1531,117.16000000000003,21,False,False,3,7,Other,False
197c18cf-74a6-4292-be18-b7872f3ee361,A Google user,Enjoying graphics and visuals. Like the game play thus far,4,0,1.69.0,2022-11-03 02:05:05,joy,0.8074,83.32000000000004,58,False,False,-1,7,Other,False
a961ef3e-e405-49b6-bc17-fd8a78420aa5,A Google user,Everything as expected the game is awesome has great combat and action gaming gameplay n story,5,0,1.69.0,2022-11-02 23:02:44,joy,0.7783,53.120000000000005,94,False,False,-1,7,Other,False
4c01282c-9a48-44a1-bf94-c42bb508bc80,A Google user,Had my ups and downs but sucks to see you go. This game has had some issues mainly in app purchases and pay to win for faster story. I personally never spent anything but that's just me. Always came back to play. Bummer it's being taken away.,5,0,1.35.0,2022-11-02 22:22:46,sadness,0.2617,82.09400000000002,242,True,False,-1,7,Other,False
26e13938-d484-492e-b57b-88ff89dd045b,A Google user,"Trying it out for the first time, will let you know",5,0,,2022-11-02 17:49:14,neutral,0.0,103.37909090909093,51,False,False,-1,7,Other,False
0ca9c589-05f8-44bd-8b46-6e74bb99ab5b,A Google user,Is the game really going to stop soon? Please don't do that it's the best mobile game ever,5,1,1.69.0,2022-11-02 16:35:21,sadness,0.617,94.30000000000001,90,False,True,80,7,Other,False
d89357af-bc74-4868-a3b8-44e136212259,A Google user,someting is wrong with your game it wont start it stays at the logo an you can only hear the sound,1,1,1.69.0,2022-11-02 16:16:48,neutral,-0.4767,88.83428571428574,98,False,False,79,0,Gameplay Access Issues,True
1b9f7e3b-3cb9-4481-93e1-0c96fa635850,A Google user,FUN and addictive,5,0,1.69.0,2022-11-02 11:02:09,joy,0.6166,62.79000000000002,17,False,True,51,2,Game Nostalgia,False
1a50f524-8efc-4a94-950f-9e95d90e2f2d,A Google user,"🥺 this is My favourite Game 🙏 why did gave you 2 star A Google User 😩😫. I Love this 💖 game.😀🥰 . Please 🙏 don't given 1,2,3,4 star this game and please 🙏 give 5 star ✨ this game.",5,0,1.69.0,2022-11-02 10:56:58,joy,0.9705,98.18958333333336,177,False,True,28,1,Game Enjoyment,False
ffa8f766-c197-49b8-a690-928da5a0dc51,A Google user,I love this game and I'm extremely sad it's going away😢,5,0,1.69.0,2022-11-02 08:29:52,sadness,-0.3167,80.30636363636367,55,False,False,0,7,Other,False
beaea420-0495-4cfc-b15f-1e656fbf4114,A Google user,Nice,5,0,1.69.0,2022-11-02 08:11:32,neutral,0.4215,121.22000000000003,4,False,False,17,4,Positive Feedback,False
8a9c511e-16c8-409d-8d7d-b2891d5d3988,A Google user,This is the bestest game I've ever played and graphics animation and storyline are so good even i don't have words to explain it the attack skills and different Bosses are good the theme music is also good. One thing i wanted to say is please add some new mod in game like no cooldown mode. Only one attack mode always cooldown i hope you understand it but the game is so much better than others. Thank you make this game but. this game has nudity and postion of female boss is not good pls fix it,5,2,1.69.0,2022-11-02 08:11:30,joy,0.8656,78.9955463917526,497,False,True,49,7,Other,False
b60ab02f-d5bc-40b7-9267-43ba1ff99306,A Google user,Arafat,5,0,1.69.0,2022-11-02 07:53:03,disgust,0.0,-47.97999999999996,6,False,False,5,0,Gameplay Access Issues,True
cc594c44-8341-4b0c-a80c-40a6fcdc7668,A Google user,Op😱😱😱,5,0,1.69.0,2022-11-02 06:58:34,neutral,-0.9468,121.22000000000003,5,False,False,7,3,Game Enthusiasm,False
813af416-1fd1-42dc-80c4-8f3645fcf6ea,A Google user,5 star cuz There's Hotty Characters and Good story and gameplay experience 🥂,5,0,1.69.0,2022-11-02 05:05:20,joy,0.4404,53.655,76,False,False,25,7,Other,False
33bb70e6-5276-412b-b349-1de90d7488ad,A Google user,It sucks you are closing the game. I had fun here and it was a pleasure playing! Thank you,5,0,1.69.0,2022-11-02 04:21:49,sadness,0.8439,99.23460526315789,90,False,False,0,7,Other,False
deab2d70-2d35-4fab-8682-68788a738b45,A Google user,I like this game very much it is a really good time killer but i nred to knoe are the rumors true is the game really being shut down for good and if so when,5,0,,2022-11-02 02:41:21,sadness,0.8232,72.20714285714286,156,False,False,0,7,Other,False
10359731-3452-4845-af72-1e68f35097d2,A Google user,DARKNESS RISES GOOD 👍 GAME 🎮 👌🏻,3,0,,2022-11-02 02:05:29,neutral,0.7925,75.87500000000001,31,False,False,6,2,Game Nostalgia,False
e2e67484-42c5-46d2-bdb5-b0dda1996a05,A Google user,ʟᴏᴠᴇʀᴀᴊᴩᴜᴛ,5,0,,2022-11-02 00:15:49,neutral,0.0,121.22000000000003,10,False,False,7,3,Game Enthusiasm,False
170316b9-de18-4e81-bf1c-b8eaf077e29a,A Google user,RIP best game I ever played 😔💔,5,1,,2022-11-01 22:49:50,sadness,0.8402,102.045,30,False,False,-1,7,Other,False
bcb54c24-85a5-4827-86a9-e3c13af25d99,A Google user,I love this game!!! If you would let me sign in I could up the rating,3,0,1.69.0,2022-11-01 22:30:19,joy,0.7249,108.82750000000001,69,False,False,-1,7,Other,False
b5f67dd5-3df0-4019-95be-35b0fed5c0a1,A Google user,Op. Game,5,0,,2022-11-01 22:07:55,neutral,0.0,120.20500000000001,8,False,False,-1,7,Other,False
1edf11ef-238d-4f9f-bc77-f5c7dc02b348,A Google user,very good game must try,5,0,,2022-11-01 21:18:57,joy,0.4927,100.24000000000002,23,False,False,61,6,Positive Game Feedback,False
c7259503-795f-4d13-9719-7c546dcc84f9,A Google user,Pls Nexon company dont Shutdown this great game pls,5,2,,2022-11-01 20:00:12,sadness,0.7561,75.50000000000003,51,False,False,15,2,Game Nostalgia,False
746b769a-c211-4c03-96a4-5e1a4a3d0a25,A Google user,Nice gameplay,5,0,1.69.0,2022-11-01 16:24:04,joy,0.4215,77.90500000000002,13,False,False,-1,7,Other,False
9389e9b9-8aa6-4983-bdba-6a39ac9c7377,A Google user,"Why is this game still advertised,it ceased last month?",1,1,1.8.0,2022-11-01 13:59:24,surprise,0.0,84.90000000000003,55,False,False,-1,7,Other,False
ff9b2b33-8cf2-4904-abb7-df9491442f2a,A Google user,Great game,5,0,1.69.0,2022-11-01 13:00:52,joy,0.6249,120.20500000000001,10,False,False,10,6,Positive Game Feedback,False
6bed603f-e2d3-4f68-83ea-74650fa8af74,A Google user,Good game,5,0,,2022-11-01 09:01:11,joy,0.4404,120.20500000000001,9,False,False,2,6,Positive Game Feedback,False
de291f9a-b678-44d9-af8a-e6ae8978598e,A Google user,Wold best game 🎮🎮,5,0,,2022-11-01 06:23:59,anger,0.6369,119.19000000000003,17,False,False,27,2,Game Nostalgia,False
050693de-892d-4541-a636-8d9f6fda5820,A Google user,Best game I've ever had ever played but having a hard time starting off for my old account it's not too easy to get back and were you left off at that can be more easier but it's okay just don't over can be fun too,5,0,1.69.0,2022-11-01 06:01:37,joy,0.8893,57.15369565217392,214,False,False,-1,7,Other,False
f592492d-00e1-42e1-9ff4-5e24e473758d,A Google user,This game is GREAT! I gave this 4 stars because of 1 reason... it's not offline.,4,0,1.69.0,2022-11-01 05:25:11,joy,0.7576,100.95916666666669,80,False,False,90,0,Gameplay Access Issues,True
9483b40a-0684-492e-89a9-0445e9fb8259,A Google user,"Good, VGood,cant escape a day without playing it.",5,0,1.69.0,2022-11-01 04:20:12,joy,0.4603,71.81500000000001,49,False,False,46,7,Other,False
5a9c1780-503c-4051-bece-b1598f8d7a2c,A Google user,"It's like a ""continental of the nine seal""",5,0,1.69.0,2022-11-01 02:59:00,neutral,0.3612,82.39000000000001,42,False,False,60,4,Positive Feedback,False
60f988b7-fae8-460e-81c8-1d827c3ddb29,A Google user,Good,4,0,1.69.0,2022-11-01 00:02:51,neutral,0.4404,121.22000000000003,4,False,False,1,5,Enjoyable Experience,False
208833d8-f417-42ad-8aec-7161a5abe7d5,A Google user,Nice game,4,0,1.69.0,2022-10-31 21:04:33,joy,0.4215,120.20500000000001,9,False,False,8,6,Positive Game Feedback,False
e1cbd4b7-2872-4ba1-8a75-c2fe726475b7,A Google user,😇💞👍🤓💥✨🔥🔥🔥,4,0,1.69.0,2022-10-31 12:08:01,neutral,-0.0772,0.0,9,False,False,7,3,Game Enthusiasm,False
099c9f52-ac3c-435b-81b9-71e620636dae,A Google user,Enjoying the GAMEPLAY and THE STORYLINE JUST 5 STAR QUALITY but please allow us 2 control camera movement,5,0,,2022-10-31 11:52:19,joy,0.7579,47.565,105,False,True,-1,7,Other,False
70605b84-9912-4b88-be02-dba27b0515a9,A Google user,Best gami,5,0,1.69.0,2022-10-31 09:17:27,joy,0.6369,77.90500000000002,9,False,False,27,2,Game Nostalgia,False
904bd8bb-ae1b-4f44-9a6d-4f4015773aab,A Google user,I will give 5 stars because this game is awesome 👍👍 but there is one problem- The game throws so many ads,5,0,1.69.0,2022-10-31 08:36:20,neutral,-0.25,84.8057142857143,105,False,False,91,0,Gameplay Access Issues,True
f086f3e7-4e3d-4e51-b01c-ceec1e9566c6,A Google user,Awesome grafics with settings.....,5,0,1.69.0,2022-10-31 07:08:50,neutral,0.6249,75.87500000000001,34,False,False,98,2,Game Nostalgia,False
e92623c2-432e-409e-8542-36f4645a2347,A Google user,Graphics are great. But there seems to be a problem with freezing up.,4,0,1.69.0,2022-10-31 06:59:15,neutral,-0.3818,96.11442307692309,69,False,False,-1,7,Other,False
1fdcc6e1-2800-4138-89a4-37117d4fe5d6,A Google user,Been playing for 6months i love the game mechanics as well as the graphics❤❤❤ .. Hope you didn't remove this game 😔 we definitely enjoying it.,5,1,,2022-10-31 06:43:25,joy,0.9834,71.28000000000002,142,False,False,-1,7,Other,False
012a050f-1128-44aa-af3a-0fbea0c22919,A Google user,🙂🫶🫶😍😍😍,5,0,1.69.0,2022-10-31 06:12:26,neutral,0.8871,0.0,6,False,False,7,3,Game Enthusiasm,False
31b5eeab-1500-4634-b2d7-98017c3d2659,A Google user,Awesome fun I wish I would have played the game much sooner than now.,5,0,,2022-10-31 03:12:09,surprise,0.91,95.93928571428573,69,False,False,-1,7,Other,False
07d4db46-c953-4e92-a154-16da7df28b8e,A Google user,"Improve pvp and guild, too difficult to find an active guild and decrease items to upgrade the equipment",5,0,1.69.0,2022-10-31 02:47:15,neutral,0.4767,61.665000000000006,104,False,False,26,7,Other,False
c35c51f0-050f-4edd-a697-55d30207ca39,A Google user,Its really good but there is some lag occurring other than its good,4,0,1.69.0,2022-10-31 00:58:29,joy,0.4304,83.0092307692308,67,False,False,34,7,Other,False
