id,user,text,rating,likes,app_version,date,text_length,vader_sentiment,emotion,readability,contains_bug_keywords,contains_request_keywords,topic,topic_prob,merged_topic,merged_topic_label,pain_point
135e998c-7255-4c9d-8095-6a1485e1c126,A Google user,"played this game 2017-2018. loved the game then updates made it impossible to win. you buy billions of chips with real money, then you could never win more. stopped playing for many years, now 2025 I make new acct. start of game is great until level 100. now never winning any slot on any amount for last 3 days, decided to pay 20$ for 5 TRILLION chips, lost it all in 2 hours betting 2.5-5b on many different games, now they send 15 offers for me to spend more money for less chips.",2,20,,2025-04-25 13:26:53,483,0.8629,sadness,84.18870967741938,False,False,8,0.4877954498285474,7.0,in-game purchases and rewards,True
efe1e223-6009-4555-9fca-847cf163870a,A Google user,exceptional play experience with huuuge jackpots with a high win rare. phenomenal game experience you must play download now you will not be disappointed if you like playing slot machines for free and winning big I mean Huuuge!!!,5,2,11.04.25405,2025-04-25 13:08:32,229,0.9695,surprise,49.518421052631595,False,False,-1,0.0,,Unknown,False
46d71ee9-6c39-4778-ad8e-8fe0e4acecc8,A Google user,great game having fun so far,5,0,,2025-04-25 11:33:32,28,0.8126,joy,102.045,False,False,49,0.5800543687835937,43.0,enjoyable game experience,False
48d23fb4-1391-4c55-865a-1b3853ad2a9e,A Google user,great,4,0,11.04.25405,2025-04-25 10:16:18,5,0.6249,joy,121.22000000000003,False,False,10,0.4728540770957691,2.0,positive feedback,False
2ca8ffa4-e7c7-4911-a720-3b624862b118,A Google user,"It's so much fun, it's Amazing!!!",5,2,11.04.25405,2025-04-25 07:41:22,33,0.8502,joy,87.94500000000002,False,False,39,0.1328795191140137,33.0,fun and prizes,False
181f8e63-9f44-4e42-a365-3611e471899d,A Google user,so much fun and rewarding,5,0,11.04.25405,2025-04-25 01:01:11,25,0.7893,joy,83.32000000000004,False,False,58,0.7915760004638297,40.0,enjoyment and fun,False
8bb67684-6e2a-4099-aada-1ceccc438f32,A Google user,fantastic day,3,0,,2025-04-25 00:47:48,13,0.5574,joy,35.60500000000002,False,False,89,0.3120642667436882,77.0,positive experiences,False
b2ad39ce-ee1f-471e-8acf-b87b6ab7cc26,A Google user,so fun,5,0,11.04.25405,2025-04-24 22:03:58,6,0.5563,joy,120.20500000000001,False,False,58,1.0,40.0,enjoyment and fun,False
e6d408d4-b14f-42f3-a355-8bf544832b85,A Google user,live it,4,0,11.04.25405,2025-04-24 16:36:36,7,0.0,neutral,120.20500000000001,False,False,61,0.09813354509803024,54.0,positive sentiments,False
94628293-248b-4e6a-9a63-93c26429f101,A Google user,fun time,5,0,11.04.25405,2025-04-24 08:07:34,8,0.5106,joy,120.20500000000001,False,False,5,1.0,4.0,enjoyable gameplay,False
975d9062-91e9-4293-8246-29503c435aa0,A Google user,awesome game,5,0,11.04.25405,2025-04-23 23:28:52,12,0.6249,joy,77.90500000000002,False,False,56,1.0,50.0,fun and entertaining game,False
b6a128ac-9999-444d-a1b5-127d91928a08,A Google user,love love love,5,0,,2025-04-23 23:18:08,14,0.9274,joy,119.19000000000003,False,False,63,1.0,55.0,positive feelings,False
fb8bbf3d-7d90-47e8-8650-6e4991f9323d,A Google user,excellent,5,0,11.03.25302,2025-04-23 22:39:24,9,0.5719,joy,-47.97999999999996,False,False,66,0.7941797984083561,2.0,positive feedback,False
587db0b3-f432-4ce1-9759-fe64063d7b47,A Google user,This game is a lot of fun and earns rewarded play points.,5,0,,2025-04-23 21:19:04,57,0.836,joy,95.955,False,False,-1,0.0,,Unknown,False
6ebfb703-6a44-4227-9d04-cdb86dbf2b4e,A Google user,"I spent five dollars cash on this game for a players pass that included over 600 billion coins, they took my money and never gave the coins, what a rip off",1,1,11.04.25405,2025-04-23 21:00:14,155,0.0,anger,68.93774193548388,False,False,-1,0.0,,Unknown,False
da7acceb-74d7-4887-8451-ef90ea50e196,A Google user,didn't sign up for 5000 games ! this tad ridiculous!,1,0,,2025-04-23 20:44:42,52,-0.4738,anger,80.06750000000002,False,False,-1,0.0,,Unknown,False
7fa41c66-53be-4949-bebd-f9421561c7c0,A Google user,simply one of the best Slot games I've ever played ! I think you will enjoy Huuuge Casino also.,5,2,11.04.25405,2025-04-23 18:54:23,95,0.8777,joy,75.50000000000003,False,False,60,1.0,53.0,slot casino experience,False
4de25a46-73d4-44a3-b039-d6724fd8f202,A Google user,Exceptional game play!,5,0,11.04.25405,2025-04-23 06:15:46,22,0.4534,neutral,34.59000000000003,False,False,75,0.7072986180463988,65.0,mixed praise and criticism,False
70d13d23-4f2f-4b42-a6bb-819218bf7ff1,A Google user,I'm a huuugggeeee jackpot winner,5,0,11.04.25405,2025-04-22 21:24:55,32,0.5859,joy,49.48000000000002,False,False,-1,0.0,,Unknown,False
bbe22879-96ca-4a8a-bc5c-d9d2f5d5320f,A Google user,ok!,3,0,,2025-04-22 17:53:10,3,0.0,surprise,36.62000000000003,False,False,25,0.6345920951848232,22.0,mixed feelings,False
4cd0cd90-b30b-40c1-958a-bd5723e88462,A Google user,I love playing this game,5,0,11.04.25405,2025-04-22 17:32:45,24,0.7184,joy,100.24000000000002,False,False,50,0.31372582746052863,44.0,player enjoyment,False
29c8ea9e-421a-4d17-be93-7482976b66e3,A Google user,sure keeps you entertained...great games..definitely huuuge wins,5,0,,2025-04-22 15:23:45,64,0.7184,joy,9.91107142857146,False,False,-1,0.0,,Unknown,False
2cce4100-cddc-42b1-9787-aea415868338,A Google user,I'll give you guys a super great review if you can cash tokens into real cash I hope I hope,5,0,11.04.25405,2025-04-22 12:52:33,91,0.93,neutral,85.01500000000003,False,False,-1,0.0,,Unknown,False
9728d0ee-f0ac-469a-929f-a6267211f396,A Google user,If you used to play this game you'd have a hard time rating it low... But omg has this game become greedy. Don't waste your time and certainly don't waste your money on this,1,1,,2025-04-22 12:02:14,173,0.7266,surprise,95.8022549019608,False,False,-1,0.0,,Unknown,False
2df4ab9b-5eeb-4f6f-a25a-8e0b60e48d6c,A Google user,great game experience... not truly needed to purchase chips ... although it is a little pushy to purchase chips... ignore the bombardment and find a great club who is a loyalty first type and be loyal to your club and you will enjoy this app immensely,4,97,11.04.25405,2025-04-22 08:34:19,251,0.923,joy,75.09625000000003,False,False,8,0.616726833368009,7.0,in-game purchases and rewards,True
8b144e79-cf0b-47f1-8704-bf4024caf573,A Google user,falto Ki game h time zaya Karna h Tu hi try Karna,1,0,,2025-04-22 03:38:07,49,0.0,joy,81.85500000000002,False,False,3,1.0,0.0,casino games,False
e0632628-aca2-4a3c-a0c4-b2e7387bf9e9,A Google user,iyi,5,0,11.04.25405,2025-04-21 17:31:48,3,0.0,neutral,121.22000000000003,False,False,3,0.7084250219857348,0.0,casino games,False
e32df942-065d-4d6d-8406-6eac78156d40,A Google user,enjoyment app for casino guys there for great game for great people.,4,0,,2025-04-21 16:08:10,68,0.9153,joy,74.805,False,False,27,0.41618766780330513,23.0,casino gaming,False
58a60169-0036-42aa-9740-16cef2147253,A Google user,really good game to play,5,0,11.04.25405,2025-04-21 14:31:00,24,0.6801,joy,100.24000000000002,False,False,28,1.0,6.0,positive game feedback,False
23ac9f15-a4bb-425c-9861-e8839d423f40,A Google user,very good games and graphics,5,0,11.04.25405,2025-04-21 12:33:09,28,0.4927,joy,83.32000000000004,False,False,-1,0.0,,Unknown,False
c3d27d24-0d7c-4c11-99b5-1160727ee9d2,A Google user,great,5,0,11.04.25405,2025-04-21 03:39:08,5,0.6249,joy,121.22000000000003,False,False,10,1.0,2.0,positive feedback,False
44314f5c-630f-438c-92ec-0977370bdc1f,A Google user,good app for good games,5,0,11.04.25405,2025-04-21 03:01:52,23,0.7003,neutral,117.16000000000003,False,False,15,0.8032603488420903,12.0,positive app experiences,False
73806c8a-ee4b-4d0b-927e-457e61a8d399,A Google user,I already had this game been playing it for years. the amount of ads I get from it from all the other apps made me delete it.,1,0,10.12.25006,2025-04-20 20:06:27,125,0.2023,neutral,89.73250000000002,False,False,82,0.7013226382119687,49.0,excessive ads,True
fcf5790e-a3a7-4cb6-afe8-6f0b8fb66fd0,A Google user,This game is a game that's up and down while it can be very frustrating to play there are also lots of rewards out of all the casino apps I have tried this is by far the best one,5,11,11.04.25405,2025-04-20 12:01:04,178,0.7764,neutral,67.46538461538462,False,False,27,0.2769097153211317,23.0,casino gaming,False
ac5b2878-9582-427f-99f3-81eb27a0e311,A Google user,the best,5,0,,2025-04-20 07:13:29,8,0.6369,neutral,120.20500000000001,False,False,73,1.0,63.0,top picks,False
41d8f0ef-172a-4715-8f25-2bc149df72c5,A Google user,it is an most Erned able cosino game in 2025,5,0,,2025-04-20 02:35:44,44,0.0,neutral,95.165,False,False,-1,0.0,,Unknown,False
b3920c57-44f6-4e9d-8f21-26749191fce5,A Google user,fun and EZ to play.,5,0,11.04.25405,2025-04-20 02:29:51,19,0.8374,joy,117.16000000000003,False,False,9,0.27133695093854343,8.0,gameplay enjoyment,False
0fd2ac71-988e-4b3e-9ce5-31dda226ab4f,A Google user,fun,5,0,11.04.25405,2025-04-19 21:56:35,3,0.5106,joy,121.22000000000003,False,False,5,1.0,4.0,enjoyable gameplay,False
5fb76621-bca5-4cfa-af89-44001b3aded9,A Google user,for the lord,5,0,11.04.25405,2025-04-19 17:31:30,12,0.0,anger,119.19000000000003,False,False,102,1.0,89.0,religious faith,False
91404b9c-3beb-4a6e-8c5b-c81c83247af0,A Google user,Fun Games and HUGE WINS without losing all of your coins to do it.,4,0,11.04.25405,2025-04-19 14:55:25,66,0.9178,joy,95.93928571428573,False,False,-1,0.0,,Unknown,False
835236e8-086a-4caa-959c-3387160de2f4,A Google user,it's ok just starting out,4,0,11.04.25405,2025-04-19 14:42:57,25,0.296,neutral,83.32000000000004,False,False,43,0.6229636229195498,37.0,general satisfaction,False
f15e4493-844e-4c4d-bf7f-b13692413df8,A Google user,Great casino been playing for years great prizes making new friends for all over the world great fun come join us,5,0,11.04.25405,2025-04-19 07:35:19,113,0.9769,joy,76.74857142857144,False,False,0,0.9426322980907064,0.0,casino games,False
59fb6d93-840b-4672-b701-27b49b0b3a24,A Google user,This game is better than most slots Ihave played it is a good way to pass time and have fun the games are more graphic and more exciting,5,22,11.03.25302,2025-04-19 00:43:14,136,0.9355,joy,81.72928571428575,False,False,6,0.9154253942399027,5.0,slot games enjoyment,False
8343a78b-de82-4988-b444-04334d3fbc95,A Google user,fun and relaxing,5,0,11.04.25405,2025-04-18 20:55:38,16,0.7579,joy,62.79000000000002,False,False,59,1.0,52.0,relaxation and entertainment,False
fc534568-0dad-4d15-aa6f-206c26a97998,A Google user,fun game with big wins,5,0,11.03.25302,2025-04-18 17:57:44,22,0.7906,joy,117.16000000000003,False,False,51,1.0,45.0,big wins and fun,False
0cc4d853-d266-4a86-a6fb-23ece1b3f61d,A Google user,"Great games, lots of fun!",5,0,11.04.25405,2025-04-18 16:08:46,25,0.8268,joy,117.16000000000003,False,False,49,0.6315391711728351,43.0,enjoyable game experience,False
e52b0c21-4538-4242-a764-e63a530bb8ad,A Google user,OK they give more big cash prices,4,0,11.03.25302,2025-04-18 16:04:33,33,0.4466,neutral,90.95857142857145,False,False,-1,0.0,,Unknown,False
79625a72-3084-45a3-ae6c-e17a821c1585,A Google user,It's one of the best games I've ever played,5,0,11.04.25405,2025-04-18 15:58:59,43,0.765,joy,103.70000000000002,False,False,22,0.704869855882264,19.0,game quality and preference,False
a74e67b6-cecf-4a31-b55f-00678b0b10b4,A Google user,garbage,1,0,,2025-04-18 15:53:23,7,0.0,disgust,36.62000000000003,False,False,86,1.0,74.0,negative quality,True
f2960551-8132-4131-b094-e69357f5ccb5,A Google user,"So far so good. I know it's just the start & your probability of winning is likely higher but they start you off really well so you will have plenty of time to lose all those chips they give you at a slow rate. Lol. Idk if that will be the case here. I'm just traumatized after all the other casino games I've played and how quickly your ""luck"" runs out just to be bombarded with pop-up after pop-up of enticing offers just to spend your hard earned money.",5,139,11.04.25405,2025-04-18 14:43:01,456,0.8528,fear,75.87090909090908,False,False,8,0.6686688381892737,7.0,in-game purchases and rewards,True
2c42c3d6-ec4b-4543-9881-1299863b6aa0,A Google user,"Lots of fun, great clubs and fantastic wins and perks !! Just got an amazoning jackpot !! Keep playing and win huge !!! The more you spin the more you win !! Love HUUUGE CASINO !!! Jackpots are fantastic and rewards are amazing!!! New rewards are available everyday !!",5,45,11.04.25405,2025-04-18 10:15:19,268,0.993,joy,72.71627906976747,False,False,-1,0.0,,Unknown,False
ff2c6b84-6588-4ecb-a87d-490368e8a7de,A Google user,thetaung,5,0,,2025-04-18 10:05:12,8,0.0,neutral,121.22000000000003,False,False,3,1.0,0.0,casino games,False
6c29dce2-9134-44c2-9994-efa9151ba0c5,A Google user,It's better than others,5,0,,2025-04-18 08:28:52,23,0.4404,neutral,75.87500000000001,False,False,-1,0.0,,Unknown,False
c183d5d6-6bd1-43e4-987d-26763c913c8b,A Google user,awesome game!,5,0,,2025-04-18 07:15:58,13,0.6588,joy,77.90500000000002,False,False,92,1.0,48.0,positive game experience,False
8631ee54-8446-478a-8419-e3f6a04986fc,A Google user,relaxing,5,0,11.03.25302,2025-04-18 06:44:03,8,0.4939,neutral,-47.97999999999996,False,False,59,1.0,52.0,relaxation and entertainment,False
acf5a13d-e85d-4af1-bf6d-96a1c329ce97,A Google user,a lot of fun I have playing this game.,5,0,11.04.25405,2025-04-18 06:09:12,38,0.6249,joy,103.70000000000002,False,False,-1,0.0,,Unknown,False
478de781-e80e-430d-8d8b-12da0b6c6ffd,A Google user,excellent,5,0,11.03.25302,2025-04-17 14:01:20,9,0.5719,joy,-47.97999999999996,False,False,66,0.768231497195822,2.0,positive feedback,False
6ecf67c3-4145-4428-9e66-b2b8f1b760d0,A Google user,takes to much coin more rewards please,3,0,11.04.25405,2025-04-17 13:26:01,38,0.7159,neutral,103.04428571428575,False,True,21,0.7030487882442097,18.0,in-game currency issues,False
016780bc-3daf-4a39-a8b2-3832219ee8f4,A Google user,it's fun N time consuming.. play Richie games and win alot of money playing and leveling up,5,1,11.04.25405,2025-04-17 13:12:56,91,0.8834,joy,73.79573529411766,False,False,9,0.12209250651379541,8.0,gameplay enjoyment,False
105cd49c-0bf0-4d2c-aecc-b48f5f7770f3,A Google user,Broke in under an hour. Deleting.,1,0,,2025-04-17 12:56:44,33,-0.4215,neutral,59.745000000000005,False,False,-1,0.0,,Unknown,False
eec4f044-9287-49f3-88bc-b6b7152f8b1b,A Google user,payout is good sometimes need to give more silver and gold bars.,5,1,11.04.25405,2025-04-17 10:54:33,64,0.4404,neutral,88.905,False,False,34,0.4918945368606989,28.0,payout concerns,False
b459bb1b-b080-4378-8fab-ded57c42bc0a,A Google user,Sometimes you just can't win a thing. But it's enjoyable,3,0,11.04.25405,2025-04-17 09:56:48,56,0.4242,joy,83.32000000000004,False,False,-1,0.0,,Unknown,False
94acc05f-a23b-48af-8cd0-f55301d42e5d,A Google user,Helpful,5,0,,2025-04-17 05:59:48,7,0.4215,neutral,36.62000000000003,False,False,-1,0.0,,Unknown,False
4aa5326f-a18e-4229-9c60-6cb09635c54a,A Google user,Great app Thank you,5,0,11.03.25302,2025-04-17 04:37:07,19,0.765,joy,118.17500000000001,False,False,42,0.7902908431276778,36.0,app usefulness,False
3a209517-b76f-4817-a334-c3db047696a5,A Google user,Amazing wins possible!!!!,5,0,11.04.25405,2025-04-17 04:02:39,25,0.8647,surprise,6.390000000000015,False,False,30,0.5176473642024073,25.0,large wins,False
9058281a-4ee7-4017-8e17-f0b8a28e786d,A Google user,this game is a joke you can't win once you get so many levels pathetic ripping people off again.,1,2,11.04.25405,2025-04-16 21:32:39,96,-0.7037,disgust,71.78157894736843,False,False,-1,0.0,,Unknown,False
b966cdcb-1d06-456e-aa9d-2632b0cd53cd,A Google user,enjoy playing,5,0,11.03.25302,2025-04-16 20:28:52,13,0.6124,joy,35.60500000000002,False,False,9,0.24961992502075542,8.0,gameplay enjoyment,False
3e28aeba-acad-43a7-9da9-95da7136e5c1,A Google user,Fun to play,5,0,11.03.25302,2025-04-16 18:23:05,11,0.6908,joy,119.19000000000003,False,False,9,1.0,8.0,gameplay enjoyment,False
33ff4f40-afea-456f-a302-44ad2a82bfea,A Google user,"What on earth did you guys do to this game!? I was doing so good yesterday I was actually having fun winning! It was too much for you to have someone have fun for once, you patched the game and now Im down 22Q that is absolutely uncalled for. Come on!!!!!!!!!!!!! Btw it was by betting 5 Trillion a reel, it was not some outrageous number to bet, it took a good 6 hours to lost it all, tring all kinds of different machines, winning scatters and literally wining 5-100 trillion which is not usual, us",1,10,11.04.25405,2025-04-16 14:39:49,500,0.9689,surprise,70.55625000000002,False,False,47,1.0,41.0,in-game betting and currency,False
62443125-e0c1-48eb-a27c-e4c0c73547db,A Google user,leke game,5,0,11.04.25405,2025-04-16 13:08:43,9,0.0,neutral,120.20500000000001,False,False,22,0.31069830176570556,19.0,game quality and preference,False
be8da510-0459-4343-8e77-06ba43470175,A Google user,Full of fun and excitement.,5,0,11.04.25405,2025-04-16 07:11:13,27,0.7579,joy,83.32000000000004,False,False,78,0.49717797419929616,68.0,extreme fun,False
b715ea6c-76bd-4097-9be4-af96a475652a,A Google user,My family and friends we all enjoy it very much 🤗💯 Go Huuuge or Go Home🍀🍀👍,5,1,11.03.25302,2025-04-16 06:23:02,74,0.8548,joy,73.17000000000003,False,False,35,0.3942158224401369,29.0,big wins and supporters,False
4de53688-c6dd-454e-9934-207cc6ceacc8,A Google user,Nice one 👍 thanks,5,0,11.03.25302,2025-04-16 05:52:48,17,0.6908,joy,119.19000000000003,False,False,84,1.0,2.0,positive feedback,False
a5a973e2-9600-4750-b1aa-46c191eeb96d,A Google user,❤️,5,0,11.04.25405,2025-04-16 04:29:31,2,0.0,neutral,0.0,False,False,20,0.5715304471692916,17.0,mixed positive reactions,False
765a504e-853a-4873-8cb5-64b758366dd8,A Google user,I bet almost 1 trillion coins. Didn't even win 100 billion.,1,0,2.0.167,2025-04-15 20:05:11,59,-0.4717,neutral,78.19795454545455,False,False,47,1.0,41.0,in-game betting and currency,False
1980ead3-587e-471a-8a64-b439ac9082f4,A Google user,I love this casino game. so many games you can play.,4,0,,2025-04-15 16:55:29,52,0.765,joy,93.57977272727274,False,False,0,1.0,0.0,casino games,False
456ef5c8-5536-41c5-a025-3ab90548c936,A Google user,Great Game 👍🏼👍🏼👍🏼to Have Fun Pass Time and Win Huuuuuuuggeee Rewards 🤑🤑🤑,5,0,11.04.25405,2025-04-15 14:23:49,72,0.936,joy,57.23363636363638,False,False,53,1.0,47.0,rewards & bonuses,False
699e71bd-4ed3-4156-9dc7-05e5aa443e2c,A Google user,"i signed up with my gmail, now it's not letting me in , opens as new user and all points are gone",1,0,,2025-04-15 10:46:29,97,0.0,surprise,84.8057142857143,False,False,18,0.5069571938729389,15.0,account recovery issues,True
c5dea78a-89f2-4902-8d2c-2a70ffd7ef78,A Google user,"I love HUUUGE CASINO it is so much fun, come on in and give a whirl, you will be happy you did! I play every day. it has so many slots, they a new slot about once a month, they clubs for you to join , challenges, if slots are not your thing they have video poker, blackjack, roulette and so much more.",5,38,11.04.25405,2025-04-15 09:34:45,301,0.9491,joy,79.42607526881723,False,False,-1,0.0,,Unknown,False
e69d6c42-9548-46e8-b2b4-5c6b41cbf511,A Google user,Great game! Big wins!!,5,0,11.03.25302,2025-04-15 05:12:48,22,0.865,joy,118.17500000000001,False,False,23,1.0,20.0,winning and rewards,False
d1ca8137-92eb-42ad-87bc-4ff5ab004dfa,A Google user,great game,5,0,11.03.25302,2025-04-15 05:05:28,10,0.6249,joy,120.20500000000001,False,False,7,0.4432808011203107,6.0,positive game feedback,False
2a36e751-37b0-4528-8273-b5d17aed388b,A Google user,I absolutely ❤️ Huuuge Casino I highly recommend you download it & give it a try... I just won a MINOR JACKPOT on one of the Easter 🐇🐣 game's & you can also win other Huuuge Win's on any of the slots so go ahead & download it whatcha gotta lose huh 🤔,5,1,11.03.25302,2025-04-15 04:32:30,250,0.8221,joy,58.78250000000003,False,False,-1,0.0,,Unknown,False
e0ea1579-dce6-4440-9cc0-028f2cfae028,A Google user,"This game should be banned from the Google Play Store, can't wait the new upcoming laws from EU to do its job. It will even happen on PC microtransaction predatory games just like this one. Dont play it, the game is made to make you addictive and to take your money, i warned you.",1,17,,2025-04-15 02:41:30,280,-0.304,anger,77.33166666666666,False,True,1,1.0,1.0,fraud and scams,True
9e7b3bd3-eb00-4eb5-807c-3878f1d8ca5b,A Google user,"it's really fun and colorful, like u r really sitting at a casino.",5,0,,2025-04-14 22:34:17,66,0.7264,joy,63.486153846153854,False,False,0,0.687178777908839,0.0,casino games,False
0659fdba-9a02-4fdf-9136-302e66817cbe,A Google user,"Hands down one of the best if not the best casino app out here and I've tried A LOT of em. Great games, cool chip bonuses, and best of all NO ADS",5,1,11.03.25302,2025-04-14 22:10:30,145,0.9201,joy,95.42,False,False,27,1.0,23.0,casino gaming,False
7f51557b-8535-4dc9-926b-6867ffd9afaf,A Google user,I would love to finish more games it jumps in and out,3,0,10.10.24813,2025-04-14 06:37:44,53,0.6369,joy,103.00500000000001,False,False,41,0.5676315936494247,35.0,variety of fun games,False
88eef385-4adf-47c1-a301-bcac1b4abed6,A Google user,great game,5,0,11.03.25302,2025-04-14 05:01:44,10,0.6249,joy,120.20500000000001,False,False,7,0.8664861959813162,6.0,positive game feedback,False
5895ca6f-813d-4c61-b80a-1edc90de08a5,A Google user,"game is good and fun, but don't think getting charms anymore. You used to get at least more duplicates but now you barely get nothing.",3,0,,2025-04-14 04:44:54,134,-0.0023,sadness,85.85950000000001,False,False,13,1.0,10.0,charm collecting and gambling,True
c5a58b74-0548-46fa-af16-bfe36d0f9524,A Google user,great game come play,5,0,11.03.25302,2025-04-14 02:11:08,20,0.7579,joy,118.17500000000001,False,False,7,0.2475261056718315,6.0,positive game feedback,False
acab5747-8c17-4466-89fd-b381fc0afb25,A Google user,fun,5,0,11.03.25302,2025-04-13 19:18:58,3,0.5106,joy,121.22000000000003,False,False,5,1.0,4.0,enjoyable gameplay,False
15f77db4-58bb-4673-bee4-1b1f5a986f81,A Google user,You seem to like to anger people... I come to have fun... not to spin as many as 20xs with no win... or be teased with scatter ( bonus)... you are either hot or cold (depending on if you buy chips)... your customer support once said I need to get used to loosing... and had no control over the reels... yet you are putting an add to buy chips to help... way to often... and if you buy... another add right after... you brag that your game is the most profitable. (for you).,1,6,11.03.25302,2025-04-13 14:48:47,473,0.7731,anger,94.22289855072465,False,True,8,0.796910655753241,7.0,in-game purchases and rewards,True
bbcd4681-d1e6-4f94-8289-f99560e2f684,A Google user,I won a lot free coins and I have bought anything. I only have played for a day.,4,0,11.03.25302,2025-04-13 11:25:10,80,0.8555,neutral,99.00000000000001,False,False,21,0.9694711246033471,18.0,in-game currency issues,False
254a03cb-214e-4062-b46f-5317310d663e,A Google user,wow great fun,5,0,11.03.25302,2025-04-13 05:27:53,13,0.9042,surprise,119.19000000000003,False,False,38,1.0,32.0,enjoyable entertainment,False
7f1f324c-ae94-4c9d-b26c-aa6d90e5f31c,A Google user,"so after another week of constantly buying, and after 10 years on this game , ive finally had enough. the amount if money I've spent on here is eye watering. no more tho. I've complained so many times but the developers are not interested in my issues. as long as new players keep falling into the trap, they will keep ripping people off. so please don't buy anything off these lot. YOU WILL REGRET IT",1,53,11.03.25302,2025-04-13 03:15:47,401,-0.8601,neutral,77.20770270270272,True,True,-1,0.0,,Unknown,False
f6408341-201e-4c01-b49c-f5f880c84568,A Google user,"Love the graphics, some days you win and some days you lose, but that is gambling, and this is the best, I have canceled all other casino apps. Hugh casino is the best! This is still best site for entertainment on casino games, my comments are same after playing year after year. Still the best after playing after all these many months, come & join the fun. After all these years I am still here..Love Hugh Casino, its the best. I still have not changed my opinion, Hugh Casino is still the best 😀",5,292,11.03.25302,2025-04-12 18:48:46,498,0.9961,joy,82.22760869565218,False,False,0,0.7963365564277071,0.0,casino games,False
574eeb09-c9dd-4af2-9a31-705fd0d09d91,A Google user,"Anyway i love this game very well because i no one thing there, that you can create your own future anywhere like so much experience love ❤️",1,0,11.03.25302,2025-04-12 14:03:43,140,0.9254,joy,60.05269230769234,False,False,44,0.42133306963246,38.0,social gaming & friendships,False
f62d7283-8227-4c06-a32a-e6b8e0e62f0e,A Google user,"Excellent Game, lots of fun",5,0,,2025-04-12 13:07:56,27,0.7906,joy,83.32000000000004,False,False,49,1.0,43.0,enjoyable game experience,False
bf2c5e00-dccb-4ef7-ad21-2d85fba9161c,A Google user,Fake App Total Scam,1,0,,2025-04-12 13:03:51,19,-0.796,neutral,97.025,False,False,1,1.0,1.0,fraud and scams,True
4b7e3f65-4f41-4b4c-8ef4-04cdbcae494e,A Google user,awesome game,5,0,,2025-04-12 10:46:36,12,0.6249,joy,77.90500000000002,False,False,56,1.0,50.0,fun and entertaining game,False
9e8d290c-b33a-412f-870e-bd6d75d787a0,A Google user,at first I loved this game now its gotten super greedy all it wants is money in order to win and even when u spend money you lose it right away. I would avoid this game I have played it since the beginning and I'm done now.,1,5,11.03.25302,2025-04-12 08:21:33,223,0.8316,anger,78.58250000000002,False,False,21,0.64671271681006,18.0,in-game currency issues,False
a46199e0-19c1-47a1-92c0-6ae0b1fbff31,A Google user,cool,5,0,11.03.25302,2025-04-12 07:42:48,4,0.3182,neutral,121.22000000000003,False,False,37,0.4020237051280657,31.0,coolness and simplicity,False
704a8bf9-4597-4738-bdad-8e061783db01,A Google user,Great time waster!,5,0,11.03.25302,2025-04-12 02:01:08,18,0.6588,joy,90.99000000000004,False,False,14,0.7002506409624583,11.0,passing time,False
e3331150-d577-4d3f-8f4c-b01200ff50e9,A Google user,Bored,1,0,10.2.24000,2025-04-12 00:33:24,5,-0.2732,neutral,121.22000000000003,False,False,80,1.0,70.0,lack of engagement,True
72a263ac-5c36-4213-802b-c27ebfe2d675,A Google user,Amazing,4,0,11.03.25302,2025-04-11 19:23:15,7,0.5859,surprise,-47.97999999999996,False,False,26,1.0,2.0,positive feedback,False
28e34fe5-4f39-4756-b23d-a77eb0ad946f,A Google user,"I love this game! I am a club leader! Anyone can start their own team and be a leader. I have been a huuuge player for several years. I went from a club member to a VIP player. You gotta work a little harder, but the benefits are outstanding. So good you would not even believe me if I shared them with you. I LOVE MY HUUUGE FAMILY! 🌹🌹🌹",5,5,11.03.25302,2025-04-11 18:58:05,336,0.984,joy,82.50455882352942,False,False,44,0.9069312922482572,38.0,social gaming & friendships,False
29ab27ec-44a9-4f5f-ab29-aee975e76a2f,A Google user,"VERY RELAXING,ENJOY MY BIG WINS",5,0,,2025-04-10 17:39:04,31,0.5719,joy,49.48000000000002,False,False,59,0.8079813606009215,52.0,relaxation and entertainment,False
d9d64dda-1bb2-4bd6-8322-95b4127da692,A Google user,"Great game so far! Very fair with bonus gifts and keep you entertained. Will add more in the future, seeing as this is day 1.",5,2,11.03.25302,2025-04-10 16:29:19,125,0.9289,joy,93.47266666666667,False,True,53,1.0,47.0,rewards & bonuses,False
88263e20-67c6-4c33-9296-a48628f358a4,A Google user,I'm surprised by how much I like this game. It's good for after work when you want to shut down for a bit.,5,0,11.03.25302,2025-04-10 14:49:02,106,0.765,surprise,103.2059782608696,False,False,77,0.957650839324857,67.0,enjoyable daily play,False
fbf52231-8271-42e6-9bf4-ecb14f42484f,A Google user,"Update: I'm sorry Huuuge, but I have to remove a few stars. For awhile now I have been accumulating my gold lottery tickets from leveling up in the game. I had over 250 gold tickets. I have used almost all of them trying to complete the gold puzzle. I got enough bronze pieces to complete the bronze puzzle twice! I cannot even remember the last time I was able to complete a gold puzzle. What's up with that?! I LOVE THIS GAME!!! I've been playing for 7 years now.",3,61,11.03.25302,2025-04-10 10:42:33,465,0.9025,sadness,80.8292384519351,False,False,13,0.20762112935968866,10.0,charm collecting and gambling,True
